sample_conditions,mineral,cycle,triplicate,experiment_code,retention_time,assignments,carbon_chain_length,compound_number,normalized_intensity
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,11.790666666666638,Erythrose,4,8,0.1072998777768405
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,11.89866666666664,Threose,4,7,0.0929451074593031
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,11.98633333333334,Erythrulose,4,6,0.6273952879346929
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,12.08300000000004,Erythritol,4,10,0.0158384827826467
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.056666666666638,Unknown_4,unknown,0,0.0137435603640741
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.42966666666664,alpha-hydroxymethyl-aldotetrose,5,19,0.3349462592272599
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.514666666666638,beta-hydroxymethyl-aldotetrose,5,20,0.1853632210831746
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.58600000000004,Aldopentose 3,5,14,0.0295809957275578
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.655000000000038,Aldopentose 4,5,15,0.0415346128534285
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.99766666666664,3-Ketopentose,5,18,0.2249349942399835
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.34333333333334,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,1.1065305540384005
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.592333333333336,alpha-hydroxymethyl-3-Ketopentose,6,24,0.228218373150226
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.73866666666664,3-Ketohexose 1,6,22,0.0459244939934567
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.887333333333338,3-Ketohexose 2,6,23,0.1138383292639108
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,19.72433333333334,Ketoheptose,7,29,0.1864793743105638
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,5.95366666666667,Glyceraldehyde,3,4,0.0096854951448659
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,9.971,Aldotrionic acid,3,5,0.0688692055715133
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,11.54000000000001,alpha-hydroxymethyl-aldotriose,4,9,1.4587668967678409
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,11.79233333333331,Erythrose,4,8,0.0369876532702716
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,11.89433333333331,Threose,4,7,0.0232833884703285
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,11.98100000000001,Erythrulose,4,6,0.2397019149645514
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,12.07300000000001,Erythritol,4,10,0.0954727982239882
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.05566666666671,Unknown_4,unknown,0,0.0390863384815111
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.42800000000001,alpha-hydroxymethyl-aldotetrose,5,19,0.393636724626279
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.51000000000001,beta-hydroxymethyl-aldotetrose,5,20,0.0814593472855095
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.58333333333331,Aldopentose 3,5,14,0.0890423794559784
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.65066666666671,Aldopentose 4,5,15,0.1379928427654488
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.99366666666671,3-Ketopentose,5,18,0.1031431282102049
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.339000000000013,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.7173412970042395
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.587666666666713,alpha-hydroxymethyl-3-Ketopentose,6,24,0.1939196067398012
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.73133333333331,3-Ketohexose 1,6,22,0.0692406201768755
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.895333333333312,3-Ketohexose 2,6,23,0.0932824261597047
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,19.72200000000001,Ketoheptose,7,29,0.2176768762692608
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,11.181015589583373,Threitol,4,11,0.069593796269316
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,11.215075552394516,Unknown_1,unknown,0,0.1534691138185425
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,11.183981513378578,Threitol,4,11,0.1322637234901068
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,11.217565104832603,Unknown_1,unknown,0,0.3289416878440236
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,11.182061201620895,Threitol,4,11,0.0560575895613534
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,11.216617240635411,Unknown_1,unknown,0,0.1460459470081384
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,11.180962619984,Threitol,4,11,0.0716261045559393
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,11.21526207059838,Unknown_1,unknown,0,0.2055945510504325
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,11.1824193344522,Threitol,4,11,0.0748412647326446
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,11.216527058221084,Unknown_1,unknown,0,0.1646076597334057
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,11.182941294448376,Threitol,4,11,0.0750448547984889
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,11.21705916823706,Unknown_1,unknown,0,0.1119182126120969
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,11.182334805348995,Threitol,4,11,0.1194212929356923
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,11.21536017523405,Unknown_1,unknown,0,0.2412775848297238
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,14.210265212804485,Aldopentose 1,5,12,0.0620358326848737
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,14.253016052780492,Aldopentose 2,5,13,0.0061270797815009
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,14.214473863670644,Aldopentose 1,5,12,0.1482857405871208
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,14.253676051091048,Aldopentose 2,5,13,0.027057899600843
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,14.215289335179014,Aldopentose 1,5,12,0.0416292320396462
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,14.260202760721196,Aldopentose 2,5,13,0.0049250635357769
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,14.213426766277742,Aldopentose 1,5,12,0.0783492472031037
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,14.254378566485718,Aldopentose 2,5,13,0.0059362849400636
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,14.21295750943037,Aldopentose 1,5,12,0.0604194548598307
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,14.25205239925053,Aldopentose 2,5,13,0.0063345468890507
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.214229317531965,Aldopentose 1,5,12,0.0595846984806543
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.255248818045631,Aldopentose 2,5,13,0.0074493263926764
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.21211348686838,Aldopentose 1,5,12,0.1646436405386427
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.24875834674762,Aldopentose 2,5,13,0.0214955540006147
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,14.73736794151898,Ketopentose 1,5,16,0.4735128730814852
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,14.800115739667968,Ketopentose 2,5,17,0.2908696369090381
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,14.737526211082738,Ketopentose 1,5,16,0.3138462211762054
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,14.790740347910225,Ketopentose 2,5,17,0.0576416520848239
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,14.741275495618192,Ketopentose 1,5,16,0.3896272309769299
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,14.802579309413224,Ketopentose 2,5,17,0.2071566466048039
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,14.739731040556556,Ketopentose 1,5,16,0.4570124216438258
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,14.801755739603042,Ketopentose 2,5,17,0.2800473713761798
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,14.739120917522666,Ketopentose 1,5,16,0.4959081371171611
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,14.801400659360173,Ketopentose 2,5,17,0.3066958625953228
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.74131504355318,Ketopentose 1,5,16,0.4400897656776849
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,14.803115578890765,Ketopentose 2,5,17,0.2728786750100755
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.735733914421177,Ketopentose 1,5,16,0.3966282897277831
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,14.792099852784824,Ketopentose 2,5,17,0.09956852904262
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,17.03236330187327,Unknown_6,6,0,0.002143972765333
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,17.12052810703838,alpha-hydroxymethyl-aldopentose 1,6,25,0.5420057079460822
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,a,MIN008,17.200000000000923,alpha-hydroxymethyl-aldopentose 2,6,26,0.0222768191671997
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,17.016058707307423,Unknown_6,6,0,0.0109068768418438
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,17.123789952240298,alpha-hydroxymethyl-aldopentose 1,6,25,0.3560125852309121
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,a,MIN008,17.20000000000089,alpha-hydroxymethyl-aldopentose 2,6,26,0.0313276060487283
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,17.122422154114936,alpha-hydroxymethyl-aldopentose 1,6,25,0.4835697555154003
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,b,MIN008,17.212431592920897,alpha-hydroxymethyl-aldopentose 2,6,26,0.01737984230904
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,17.03242361663416,Unknown_6,6,0,0.0026986241069161
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,17.12201415958896,alpha-hydroxymethyl-aldopentose 1,6,25,0.4913759595749183
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,b,MIN008,17.205401443165524,alpha-hydroxymethyl-aldopentose 2,6,26,0.0259118800463802
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,17.122826812250473,alpha-hydroxymethyl-aldopentose 1,6,25,0.6115840210710799
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,1,c,MIN008,17.211933591428995,alpha-hydroxymethyl-aldopentose 2,6,26,0.0343070477975493
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.025082566727843,Unknown_6,6,0,0.0023437935599741
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.12488662196314,alpha-hydroxymethyl-aldopentose 1,6,25,0.7019264774106614
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,2,c,MIN008,17.212820085857782,alpha-hydroxymethyl-aldopentose 2,6,26,0.0248927253939525
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.016140709427994,Unknown_6,6,0,0.0123023247257018
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.12335677169249,alpha-hydroxymethyl-aldopentose 1,6,25,0.446903897727911
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Zirconium silicate,3,c,MIN008,17.20000000010698,alpha-hydroxymethyl-aldopentose 2,6,26,0.036604002263945
